201.1.14.2,202.2.14.2,49233,21278,255400000.00000003,269112000.0,13711999.99999997,True
201.1.6.2,202.2.6.2,49234,21286,257000000.0,258967999.99999997,1967999.9999999702,True
201.1.12.2,202.2.12.2,49234,21292,258199999.99999997,261736000.00000003,3536000.0000000596,True
201.1.14.2,202.2.14.2,49234,21294,258600000.0,273029000.0,14429000.0,True
201.1.6.2,202.2.6.2,49235,21302,260200000.0,287985000.0,27785000.0,True
201.1.12.2,202.2.12.2,49235,21308,261400000.00000003,264405999.99999997,3005999.9999999404,True
201.1.14.2,202.2.14.2,49235,21310,261799999.99999997,276886000.0,15086000.00000003,True
201.1.6.2,202.2.6.2,49236,21318,263400000.00000003,265700000.0,2299999.99999997,True
201.1.12.2,202.2.12.2,49236,21324,264600000.0,304130000.0,39530000.0,True
201.1.14.2,202.2.14.2,49236,21326,265000000.0,266432999.99999997,1432999.9999999702,True
201.1.6.2,202.2.6.2,49237,21334,266600000.0,451147000.0,184547000.0,True
201.1.12.2,202.2.12.2,49237,21340,267799999.99999997,269229000.0,1429000.0000000298,True
201.1.14.2,202.2.14.2,49237,21342,268200000.0,269027000.0,827000.0,True
201.1.6.2,202.2.6.2,49238,21350,269800000.0,271726000.0,1926000.0,True
201.1.12.2,202.2.12.2,49238,21356,271000000.0,309755000.0,38755000.0,True
201.1.14.2,202.2.14.2,49238,21358,271400000.0,273456000.0,2056000.0,True
201.1.6.2,202.2.6.2,49239,21366,273000000.0,274374000.0,1374000.0,True
201.1.12.2,202.2.12.2,49239,21372,274200000.0,288700000.0,14500000.0,True
201.1.14.2,202.2.14.2,49239,21374,274600000.0,288761000.0,14161000.0,True
201.1.6.2,202.2.6.2,49240,21382,276200000.0,278201000.0,2001000.0,True
201.1.12.2,202.2.12.2,49240,21388,277400000.0,364167000.0,86767000.0,True
201.1.14.2,202.2.14.2,49240,21390,277800000.0,279613000.0,1813000.0,True
201.1.6.2,202.2.6.2,49241,21398,279400000.0,306682000.0,27282000.0,True
201.1.12.2,202.2.12.2,49241,21404,280600000.0,281990000.0,1390000.0,True
201.1.14.2,202.2.14.2,49241,21406,281000000.0,281790000.0,790000.0,True
201.1.6.2,202.2.6.2,49242,21414,282600000.0,284105000.0,1505000.0,True
201.1.12.2,202.2.12.2,49242,21420,283800000.0,470808000.0,187008000.0,True
